chr	insertion_site	norm_reads_5'	norm_reads_3'	QIseq_Run	Sample_pool_ID
chr3	402830	0	2.39	Run_4	P100-10
chr8	271019	0	72.58	Run_4	P100-10
chr7	402904	0	6.38	Run_4	P100-10
chr11	1777159	0	68.59	Run_4	P100-10
chr12	1245380	0	5.58	Run_4	P100-10
chr11	1985866	0	44.67	Run_4	P100-10
chr13	2231861	0	3.19	Run_4	P100-10
chr5	321747	0	5.58	Run_4	P100-10
chr8	376872	48.85	0.8	Run_4	P100-4
chr1	367701	0.98	0.8	Run_4	P100-4
chr9	1480543	5.86	5.58	Run_4	P100-4
chr12	306138	3.91	1.6	Run_4	P100-4
chr13	2842292	0.98	0.8	Run_4	P100-4
chr7	746657	4.89	8.77	Run_4	P100-4
chr7	231146	24.43	23.13	Run_4	P100-4
chr13	31804	4.89	0	Run_4	P100-4
chr2	32726	4.89	0	Run_4	P100-4
chr12	974745	1.95	0.8	Run_4	P100-4
chr2	913340	2.93	21.54	Run_4	P100-4
chr11	1540569	0.98	35.89	Run_4	P100-4
chr11	123141	11.72	0	Run_4	P100-4
chr13	448373	2.93	0	Run_4	P100-4
chr13	2842785	1.95	2.39	Run_4	P100-4
chr2	700218	8.79	15.15	Run_4	P100-4
chr1	38686	3.91	5.58	Run_4	P100-4
chr10	1068270	98.68	115.65	Run_4	P100-4
chr9	59907	39.08	0	Run_4	P100-4
chr13	144976	4.89	0.8	Run_4	P100-4
chr9	202930	0.98	1.6	Run_4	P100-4
chr4	257760	0.98	0.8	Run_4	P100-4
chr11	1665671	7.82	38.29	Run_4	P100-4
chr7	808032	4.89	0	Run_4	P100-4
chr6	839594	2.93	0	Run_4	P100-4
chr5	1297310	148.51	153.94	Run_4	P100-4
chr10	660777	9.77	4.79	Run_4	P100-4
chr14	2420052	34.2	0	Run_4	P100-4
chr5	1032337	9.77	34.3	Run_4	P100-4
chr13	457364	69.37	15.95	Run_4	P100-4
chr12	80441	6.84	0.8	Run_4	P100-4
chr7	49897	2.93	0	Run_4	P100-4
chr1	52043	3.91	2.39	Run_4	P100-4
chr7	650081	4.89	10.37	Run_4	P100-4
chr12	700040	39.08	51.05	Run_4	P100-4
chr5	1138904	15.63	1.6	Run_4	P100-4
chr2	774448	4.89	0	Run_4	P100-4
chr3	314247	27.36	3.99	Run_4	P100-4
chr13	1271538	10.75	2.39	Run_4	P100-4
chr14	764007	6.84	9.57	Run_4	P100-4
chr6	28237	3.91	3.19	Run_4	P100-4
chr9	1256654	1.95	46.26	Run_4	P100-4
chr9	29466	3.91	1.6	Run_4	P100-4
chr7	1091749	19.54	12.76	Run_4	P100-4
chr10	977883	47.87	37.49	Run_4	P100-4
chr13	2842487	1.95	1.6	Run_4	P100-4
chr12	425505	0.98	0.8	Run_4	P100-4
chr7	700572	4.89	9.57	Run_4	P100-4
chr7	1414500	2.93	0	Run_4	P100-4
chr8	409564	4.89	0	Run_4	P100-4
chr3	620082	1.95	3.99	Run_4	P100-4
chr13	2434204	40.06	51.05	Run_4	P100-4
chr5	1300673	2.93	5.58	Run_4	P100-4
chr11	364183	17.59	11.17	Run_4	P100-4
chr4	242690	10.75	14.36	Run_4	P100-4
chr12	2207945	8.79	15.15	Run_4	P100-4
chr10	110793	16.61	30.31	Run_4	P100-4
chr10	945536	2.93	0.8	Run_4	P100-4
chr3	639459	6.84	3.99	Run_4	P100-4
chr13	2842502	0.98	0.8	Run_4	P100-4
chr14	6916	4.89	0	Run_4	P100-4
chr11	573383	2.93	0	Run_4	P100-4
chr8	653879	33.22	3.19	Run_4	P100-4
chr1	81477	1.95	0.8	Run_4	P100-4
chr12	1925072	8.79	0	Run_4	P100-4
chr14	1538850	2.93	50.25	Run_4	P100-4
chr12	72335	7.82	11.17	Run_4	P100-4
chr14	290828	61.55	7.18	Run_4	P100-4
chr5	1151376	5.86	3.99	Run_4	P100-4
chr8	911781	6.84	13.56	Run_4	P100-4
chr11	1270461	0.98	1.6	Run_4	P100-4
chr7	329138	3.91	0	Run_4	P100-4
chr13	2842199	1.95	0.8	Run_4	P100-4
chr12	1134194	8.79	15.15	Run_4	P100-4
chr13	711465	1.95	0.8	Run_4	P100-4
chr11	1533006	6.84	3.19	Run_4	P100-4
chr9	125497	0.98	0.8	Run_4	P100-4
chr14	633199	0.98	0.8	Run_4	P100-4
chr6	1350811	3.91	11.96	Run_4	P100-4
chr2	72997	2.93	0	Run_4	P100-4
chr6	976273	13.68	0	Run_4	P100-4
chr11	614143	0.98	0.8	Run_4	P100-4
chr13	2842404	0.98	1.6	Run_4	P100-4
chr8	1292081	7.82	54.24	Run_4	P100-4
chr13	2842679	3.91	2.39	Run_4	P100-4
chr11	153111	31.27	15.15	Run_4	P100-4
chr8	1047029	9.77	0	Run_4	P100-4
chr13	64168	159.26	208.18	Run_4	P100-4
chr14	373233	0.98	2.39	Run_4	P100-4
chr11	541684	40.06	6.38	Run_4	P100-4
chr10	176967	28.33	93.32	Run_4	P100-4
chr8	1319516	55.69	49.45	Run_4	P100-4
chr14	1971965	0.98	3.99	Run_4	P100-4
chr12	341543	271.61	28.71	Run_4	P100-4
chr6	947351	207.13	102.09	Run_4	P100-4
chr14	2054933	4.89	1.6	Run_4	P100-4
chr9	31080	1.95	15.95	Run_4	P100-4
chr8	1420420	4.89	4.79	Run_4	P100-4
chr7	1033899	17.59	82.95	Run_4	P100-4
chr4	62801	2.93	0.8	Run_4	P100-4
chr13	2881723	0.98	22.33	Run_4	P100-4
chr14	521144	0	3.99	Run_4	P100-4
chr6	1373215	0	3.99	Run_4	P100-4
chr13	1652078	0	2.39	Run_4	P100-4
chr5	824943	0	3.99	Run_4	P100-4
chr5	570643	0	2.39	Run_4	P100-4
chr2	134177	0	5.58	Run_4	P100-4
chr11	351728	0	6.38	Run_4	P100-4
chr12	1071545	0	30.31	Run_4	P100-4
chr13	2842234	0	43.87	Run_4	P100-4
chr11	1404193	0	4.79	Run_4	P100-4
chr2	774447	0	39.88	Run_4	P100-4
chr12	104790	0	6.38	Run_4	P100-4
chr1	604296	0	3.19	Run_4	P100-4
chr2	854156	0	4.79	Run_4	P100-4
chr6	976275	0	27.12	Run_4	P100-4
chr6	881333	0	28.71	Run_4	P100-4
chr8	1026661	9.77	0	Run_4	P100-7
chr6	493521	3.91	1.6	Run_4	P100-7
chr13	2842292	0.98	1.6	Run_4	P100-7
chr12	1925455	1.95	1.6	Run_4	P100-7
chr3	296435	1.95	1.6	Run_4	P100-7
chr11	381596	25.4	0.8	Run_4	P100-7
chr10	614570	23.45	166.7	Run_4	P100-7
chr14	877450	42.99	0	Run_4	P100-7
chr7	1344747	0.98	1.6	Run_4	P100-7
chr14	2617978	13.68	52.64	Run_4	P100-7
chr13	2843094	0.98	0.8	Run_4	P100-7
chr4	1107958	7.82	0	Run_4	P100-7
chr14	2246698	3.91	1.6	Run_4	P100-7
chr9	1002961	6.84	3.19	Run_4	P100-7
chr14	2094346	2.93	2.39	Run_4	P100-7
chr13	292302	13.68	19.94	Run_4	P100-7
chr13	2602761	0.98	1.6	Run_4	P100-7
chr3	562981	22.47	26.32	Run_4	P100-7
chr5	677966	4.89	0	Run_4	P100-7
chr2	701032	2.93	71.78	Run_4	P100-7
chr14	888407	1.95	0.8	Run_4	P100-7
chr10	1556454	2.93	0	Run_4	P100-7
chr12	1858544	19.54	8.77	Run_4	P100-7
chr14	2909389	15.63	0	Run_4	P100-7
chr14	529272	196.38	0	Run_4	P100-7
chr5	1087381	8.79	0	Run_4	P100-7
chr11	1386700	28.33	0	Run_4	P100-7
chr3	1020169	3.91	0	Run_4	P100-7
chr13	2842065	11.72	0	Run_4	P100-7
chr13	2810505	5.86	24.73	Run_4	P100-7
chr12	1130210	0.98	0.8	Run_4	P100-7
chr11	830718	5.86	9.57	Run_4	P100-7
chr7	650081	16.61	7.18	Run_4	P100-7
chr7	1356574	0.98	4.79	Run_4	P100-7
chr13	2843211	17.59	0	Run_4	P100-7
chr9	1407793	1.95	0.8	Run_4	P100-7
chr5	319927	23.45	0	Run_4	P100-7
chr13	2842346	5.86	2.39	Run_4	P100-7
chr12	1647565	3.91	7.98	Run_4	P100-7
chr12	303042	251.1	24.73	Run_4	P100-7
chr11	1746410	4.89	0	Run_4	P100-7
chr10	97342	2.93	0.8	Run_4	P100-7
chr7	97135	70.35	6.38	Run_4	P100-7
chr13	2906795	0.98	0.8	Run_4	P100-7
chr10	90290	4.89	31.9	Run_4	P100-7
chr9	1309634	35.17	20.74	Run_4	P100-7
chr7	149591	5.86	0	Run_4	P100-7
chr7	1270116	42.01	48.65	Run_4	P100-7
chr10	485128	5.86	15.15	Run_4	P100-7
chr11	1532741	1.95	12.76	Run_4	P100-7
chr3	341713	2.93	3.99	Run_4	P100-7
chr12	22769	18.56	30.31	Run_4	P100-7
chr13	2842502	0.98	2.39	Run_4	P100-7
chr1	273842	29.31	0	Run_4	P100-7
chr13	1891752	3.91	0	Run_4	P100-7
chr13	2842850	0.98	2.39	Run_4	P100-7
chr9	941135	11.72	14.36	Run_4	P100-7
chr13	1576912	19.54	13.56	Run_4	P100-7
chr12	2133532	108.45	83.75	Run_4	P100-7
chr2	126431	0.98	4.79	Run_4	P100-7
chr14	926928	4.89	0.8	Run_4	P100-7
chr14	858376	18.56	32.7	Run_4	P100-7
chr11	227884	2.93	95.71	Run_4	P100-7
chr13	2842199	1.95	1.6	Run_4	P100-7
chr6	1332312	0.98	0.8	Run_4	P100-7
chr8	111543	11.72	2.39	Run_4	P100-7
chr6	1152435	0.98	1.6	Run_4	P100-7
chr14	3701	4.89	23.93	Run_4	P100-7
chr4	519283	8.79	32.7	Run_4	P100-7
chr14	1105453	81.09	36.69	Run_4	P100-7
chr12	2123494	21.49	5.58	Run_4	P100-7
chr14	556252	1.95	7.18	Run_4	P100-7
chr14	487309	2.93	54.24	Run_4	P100-7
chr13	1003103	1.95	1.6	Run_4	P100-7
chr14	373398	42.99	0	Run_4	P100-7
chr13	879220	1.95	0.8	Run_4	P100-7
chr13	2842679	2.93	0	Run_4	P100-7
chr10	1515163	187.59	15.95	Run_4	P100-7
chr6	750315	1.95	0.8	Run_4	P100-7
chr14	119976	4.89	190.63	Run_4	P100-7
chr6	890931	7.82	0	Run_4	P100-7
chr14	3224519	4.89	8.77	Run_4	P100-7
chr8	1374031	10.75	0	Run_4	P100-7
chr7	697837	2.93	0	Run_4	P100-7
chr9	92912	46.9	240.08	Run_4	P100-7
chr12	2129789	2.93	9.57	Run_4	P100-7
chr6	1103201	21.49	5.58	Run_4	P100-7
chr6	602521	14.66	3.99	Run_4	P100-7
chr5	635881	45.92	0	Run_4	P100-7
chr12	1594269	21.49	5.58	Run_4	P100-7
chr7	561655	1.95	6.38	Run_4	P100-7
chr6	601600	7.82	0	Run_4	P100-7
chr14	429449	3.91	2.39	Run_4	P100-7
chr13	2830556	13.68	24.73	Run_4	P100-7
chr9	128889	13.68	27.92	Run_4	P100-7
chr14	2909388	0	10.37	Run_4	P100-7
chr9	387376	0	26.32	Run_4	P100-7
chr9	114255	0	141.97	Run_4	P100-7
chr10	159470	0	9.57	Run_4	P100-7
chr3	1014974	0	19.94	Run_4	P100-7
chr11	1453050	0	3.19	Run_4	P100-7
chr11	78805	0	17.55	Run_4	P100-7
chr11	754555	0	2.39	Run_4	P100-7
chr12	107159	0	2.39	Run_4	P100-7
chr4	1107767	0	2.39	Run_4	P100-7
chr12	1643180	0	15.95	Run_4	P100-7
chr9	92883	0	3.19	Run_4	P100-7
chr7	373252	0	2.39	Run_4	P100-7
chr6	40585	0	15.15	Run_4	P100-7
chr13	2842785	0	3.99	Run_4	P100-7
chr5	59831	0	2.39	Run_4	P100-7
chr13	2843147	0	4.79	Run_4	P100-7
chr10	176876	0	2.39	Run_4	P100-7
chr10	389337	0	4.79	Run_4	P100-7
chr14	529273	0	44.67	Run_4	P100-7
chr13	2666340	0	5.58	Run_4	P100-7
chr14	3248000	0	2.39	Run_4	P100-7
chr8	1253952	0	74.97	Run_4	P100-7
chr1	67804	0	14.36	Run_4	P100-7
chr7	64199	0	16.75	Run_4	P100-7
chr10	1599112	0	22.33	Run_4	P100-7
chr2	885840	0	15.15	Run_4	P100-7
chr6	1325949	0	27.12	Run_4	P100-7
chr10	604782	9.77	6.38	Run_4	P107
chr14	3118352	1.95	3.99	Run_4	P107
chr7	786560	25.4	38.29	Run_4	P107
chr7	926108	1.95	1.6	Run_4	P107
chr11	650954	0.98	2.39	Run_4	P107
chr13	293895	22.47	42.27	Run_4	P107
chr8	1005254	9.77	0	Run_4	P107
chr11	907461	2.93	2.39	Run_4	P107
chr5	399946	2.93	3.19	Run_4	P107
chr14	1507332	4.89	0	Run_4	P107
chr11	238139	2.93	18.34	Run_4	P107
chr10	1189038	102.59	122.83	Run_4	P107
chr13	1906622	5.86	1.6	Run_4	P107
chr6	596202	10.75	10.37	Run_4	P107
chr8	827296	2.93	0	Run_4	P107
chr9	839704	1.95	8.77	Run_4	P107
chr5	138391	1.95	4.79	Run_4	P107
chr13	607183	12.7	3.19	Run_4	P107
chr4	620531	1.95	4.79	Run_4	P107
chr5	1325047	0.98	3.19	Run_4	P107
chr13	2843078	0.98	2.39	Run_4	P107
chr12	1064351	0.98	3.99	Run_4	P107
chr4	510004	131.9	3.19	Run_4	P107
chr13	907705	15.63	51.84	Run_4	P107
chr13	2842346	1.95	3.99	Run_4	P107
chr13	2117824	15.63	15.15	Run_4	P107
chr13	115505	134.83	24.73	Run_4	P107
chr1	462505	13.68	3.19	Run_4	P107
chr14	1504884	22.47	23.93	Run_4	P107
chr9	1240591	22.47	16.75	Run_4	P107
chr13	2842487	1.95	2.39	Run_4	P107
chr13	1948541	14.66	4.79	Run_4	P107
chr7	127681	2.93	2.39	Run_4	P107
chr10	1164861	80.12	67	Run_4	P107
chr2	426768	0.98	0.8	Run_4	P107
chr8	273793	218.86	195.41	Run_4	P107
chr14	2617869	0.98	1.6	Run_4	P107
chr7	474221	2.93	0.8	Run_4	P107
chr3	639213	8.79	11.17	Run_4	P107
chr11	1259052	33.22	23.93	Run_4	P107
chr11	598902	116.27	85.34	Run_4	P107
chr12	1629301	5.86	18.34	Run_4	P107
chr6	495670	0.98	2.39	Run_4	P107
chr13	2842850	2.93	0.8	Run_4	P107
chr13	2182182	3.91	1.6	Run_4	P107
chr11	257394	9.77	5.58	Run_4	P107
chr13	635578	1.95	0.8	Run_4	P107
chr6	1202727	1.95	3.19	Run_4	P107
chr13	2842199	5.86	0.8	Run_4	P107
chr1	218049	1.95	1.6	Run_4	P107
chr4	368816	0.98	2.39	Run_4	P107
chr13	2396217	0.98	1.6	Run_4	P107
chr8	914887	3.91	0	Run_4	P107
chr2	313668	0.98	1.6	Run_4	P107
chr7	1358324	1.95	1.6	Run_4	P107
chr11	1631325	4.89	0.8	Run_4	P107
chr6	65577	2.93	2.39	Run_4	P107
chr13	2842404	3.91	3.99	Run_4	P107
chr13	2842679	4.89	2.39	Run_4	P107
chr5	825181	0.98	2.39	Run_4	P107
chr3	582773	2.93	0.8	Run_4	P107
chr12	124207	0.98	0.8	Run_4	P107
chr14	3097700	2.93	2.39	Run_4	P107
chr13	2842234	0.98	1.6	Run_4	P107
chr8	827981	5.86	10.37	Run_4	P107
chr9	1184425	8.79	0	Run_4	P107
chr14	3024361	0.98	0.8	Run_4	P107
chr11	632159	0.98	0.8	Run_4	P107
chr12	520440	0.98	2.39	Run_4	P107
chr10	117128	116.27	99.7	Run_4	P107
chr9	1207869	3.91	3.99	Run_4	P107
chr10	155088	1.95	3.19	Run_4	P107
chr11	133700	7.82	2.39	Run_4	P107
chr13	2183315	9.77	9.57	Run_4	P107
chr4	109203	54.71	69.39	Run_4	P107
chr7	373252	21.49	62.21	Run_4	P107
chr11	1270792	19.54	23.93	Run_4	P107
chr8	983401	14.66	18.34	Run_4	P107
chr7	1063360	42.99	0.8	Run_4	P107
chr12	652590	12.7	0	Run_4	P107
chr14	137594	1.95	2.39	Run_4	P107
chr12	1810626	59.6	34.3	Run_4	P107
chr13	2842292	3.91	3.19	Run_4	P107
chr8	1373949	2.93	0	Run_4	P107
chr5	678048	2.93	2.39	Run_4	P107
chr7	876238	0.98	0.8	Run_4	P107
chr13	1728511	2.93	4.79	Run_4	P107
chr13	1354685	1.95	8.77	Run_4	P107
chr13	2843094	5.86	3.99	Run_4	P107
chr14	2266440	1.95	0.8	Run_4	P107
chr13	2842785	2.93	0.8	Run_4	P107
chr14	3260668	23.45	15.95	Run_4	P107
chr6	605839	0.98	3.19	Run_4	P107
chr1	463550	53.74	47.06	Run_4	P107
chr10	1280331	0.98	1.6	Run_4	P107
chr13	1684636	12.7	13.56	Run_4	P107
chr13	1123654	23.45	81.36	Run_4	P107
chr3	812778	45.92	35.89	Run_4	P107
chr13	716043	1.95	0.8	Run_4	P107
chr9	1173801	3.91	2.39	Run_4	P107
chr13	2167711	119.2	89.33	Run_4	P107
chr2	252025	57.64	19.14	Run_4	P107
chr5	603770	1.95	1.6	Run_4	P107
chr9	917116	4.89	1.6	Run_4	P107
chr13	2842368	0.98	1.6	Run_4	P107
chr10	1040193	15.63	23.13	Run_4	P107
chr13	2738285	29.31	98.11	Run_4	P107
chr11	145635	8.79	0	Run_4	P107
chr5	1149767	2.93	0.8	Run_4	P107
chr11	154950	0.98	7.18	Run_4	P107
chr6	1299594	2.93	3.99	Run_4	P107
chr13	2843211	0.98	2.39	Run_4	P107
chr9	968451	16.61	29.51	Run_4	P107
chr4	651376	2.93	0	Run_4	P107
chr10	236991	3.91	0	Run_4	P107
chr4	1116493	0.98	3.99	Run_4	P107
chr7	1348153	14.66	8.77	Run_4	P107
chr7	787242	6.84	0	Run_4	P107
chr5	379442	14.66	18.34	Run_4	P107
chr13	1008817	7.82	9.57	Run_4	P107
chr14	2386906	2.93	0	Run_4	P107
chr13	567181	1.95	1.6	Run_4	P107
chr3	1011991	2.93	0	Run_4	P107
chr11	1385580	3.91	1.6	Run_4	P107
chr8	603623	47.87	70.19	Run_4	P107
chr10	564752	0.98	0.8	Run_4	P107
chr13	2842182	2.93	0	Run_4	P107
chr11	581090	3.91	1.6	Run_4	P107
chr13	1171021	2.93	0.8	Run_4	P107
chr11	1999365	9.77	2.39	Run_4	P107
chr13	1077372	5.86	4.79	Run_4	P107
chr9	1241175	5.86	2.39	Run_4	P107
chr1	229835	16.61	4.79	Run_4	P107
chr9	384452	3.91	0	Run_4	P107
chr9	437330	1.95	9.57	Run_4	P107
chr7	807451	5.86	0	Run_4	P107
chr9	1246164	64.48	49.45	Run_4	P107
chr12	1685125	2.93	4.79	Run_4	P107
chr12	101171	16.61	10.37	Run_4	P107
chr14	1224544	1.95	3.19	Run_4	P107
chr11	411649	109.43	19.14	Run_4	P107
chr5	1311516	49.83	0.8	Run_4	P107
chr13	144368	0.98	6.38	Run_4	P107
chr4	527066	18.56	23.13	Run_4	P107
chr10	640110	5.86	14.36	Run_4	P107
chr14	1251580	3.91	7.18	Run_4	P107
chr8	236958	2.93	0	Run_4	P107
chr14	122610	2.93	10.37	Run_4	P107
chr12	844064	8.79	8.77	Run_4	P107
chr11	1140714	0.98	3.99	Run_4	P107
chr14	2078060	6.84	12.76	Run_4	P107
chr6	1284054	1.95	7.18	Run_4	P107
chr14	2082780	29.31	9.57	Run_4	P107
chr8	1244507	14.66	1.6	Run_4	P107
chr13	607237	3.91	3.19	Run_4	P107
chr4	1174600	3.91	7.98	Run_4	P107
chr13	1328674	0	2.39	Run_4	P107
chr13	113841	0	2.39	Run_4	P107
chr12	730990	0	2.39	Run_4	P107
chr13	2842311	0	3.19	Run_4	P107
chr11	135858	0	4.79	Run_4	P107
chr7	978457	0	7.18	Run_4	P107
chr12	668555	0	8.77	Run_4	P107
chr11	1421354	0	4.79	Run_4	P107
chr13	1303346	0	2.39	Run_4	P107
chr13	128451	0	9.57	Run_4	P107
chr14	2973527	0	7.98	Run_4	P107
chr14	728725	0	3.19	Run_4	P107
chr2	632967	0	2.39	Run_4	P107
chr12	172917	0	2.39	Run_4	P107
chr5	1206050	0	3.99	Run_4	P107
chr12	849651	0	4.79	Run_4	P107
chr9	1184426	0	7.98	Run_4	P107
chr14	2334770	0	11.17	Run_4	P107
chr9	561665	0	3.19	Run_4	P107
chr13	707703	0	3.19	Run_4	P107
chr13	2559554	0	2.39	Run_4	P107
chr8	957078	0	18.34	Run_4	P107
chr14	2618598	0	3.19	Run_4	P107
chr12	184271	0	19.14	Run_4	P107
chr7	784721	0	6.38	Run_4	P107
chr13	1632566	0	4.79	Run_4	P107
chr6	1026661	0.98	2.39	Run_4	P108
chr11	885876	14.66	10.37	Run_4	P108
chr10	481517	8.79	13.56	Run_4	P108
chr5	55283	16.61	16.75	Run_4	P108
chr13	2069023	0.98	2.39	Run_4	P108
chr13	1477146	16.61	18.34	Run_4	P108
chr13	1893659	9.77	11.17	Run_4	P108
chr12	510134	21.49	0	Run_4	P108
chr7	783008	78.16	77.37	Run_4	P108
chr12	1278741	11.72	6.38	Run_4	P108
chr12	1235111	7.82	9.57	Run_4	P108
chr13	706887	8.79	8.77	Run_4	P108
chr13	2843094	0.98	0.8	Run_4	P108
chr6	813741	5.86	5.58	Run_4	P108
chr6	1258404	59.6	115.65	Run_4	P108
chr9	480148	0.98	0.8	Run_4	P108
chr2	659458	1.95	0.8	Run_4	P108
chr9	356341	31.27	130.81	Run_4	P108
chr11	1258847	7.82	2.39	Run_4	P108
chr11	376025	1.95	3.19	Run_4	P108
chr13	642976	0.98	7.18	Run_4	P108
chr8	917534	1.95	3.99	Run_4	P108
chr8	515010	1.95	2.39	Run_4	P108
chr13	2842773	0.98	0.8	Run_4	P108
chr14	2491150	64.48	177.87	Run_4	P108
chr13	2092847	18.56	11.96	Run_4	P108
chr14	1130933	7.82	7.18	Run_4	P108
chr13	1882424	0.98	0.8	Run_4	P108
chr8	1000356	0.98	13.56	Run_4	P108
chr11	1704592	7.82	19.14	Run_4	P108
chr9	1233633	28.33	35.89	Run_4	P108
chr3	584282	1.95	3.19	Run_4	P108
chr14	1104042	3.91	6.38	Run_4	P108
chr5	61525	7.82	10.37	Run_4	P108
chr9	551950	3.91	4.79	Run_4	P108
chr13	715858	1.95	19.94	Run_4	P108
chr2	107129	6.84	27.92	Run_4	P108
chr14	1891154	4.89	5.58	Run_4	P108
chr14	1984256	0.98	0.8	Run_4	P108
chr5	150596	6.84	32.7	Run_4	P108
chr13	1623198	1.95	1.6	Run_4	P108
chr13	2842311	0.98	7.18	Run_4	P108
chr6	750766	1.95	23.93	Run_4	P108
chr13	2842368	1.95	8.77	Run_4	P108
chr6	250169	0.98	6.38	Run_4	P108
chr13	409842	1.95	4.79	Run_4	P108
chr5	471177	12.7	10.37	Run_4	P108
chr2	829305	0.98	13.56	Run_4	P108
chr11	1998935	1.95	0.8	Run_4	P108
chr6	1114578	0.98	0.8	Run_4	P108
chr9	1195686	2.93	2.39	Run_4	P108
chr13	2843078	0.98	2.39	Run_4	P108
chr13	2842921	1.95	1.6	Run_4	P108
chr9	18294	14.66	15.95	Run_4	P108
chr11	510388	1.95	2.39	Run_4	P108
chr9	1404235	18.56	0	Run_4	P108
chr13	1712866	3.91	0	Run_4	P108
chr8	1374230	4.89	0	Run_4	P108
chr13	2550637	30.29	36.69	Run_4	P108
chr10	1309729	3.91	3.19	Run_4	P108
chr10	952136	1.95	2.39	Run_4	P108
chr10	905196	1.95	0.8	Run_4	P108
chr13	243659	2.93	7.18	Run_4	P108
chr8	1070214	4.89	11.96	Run_4	P108
chr10	707992	32.24	23.13	Run_4	P108
chr14	3084294	15.63	8.77	Run_4	P108
chr8	1305412	7.82	3.99	Run_4	P108
chr13	2842487	3.91	6.38	Run_4	P108
chr7	170613	1.95	1.6	Run_4	P108
chr6	1179629	3.91	8.77	Run_4	P108
chr12	1873430	9.77	1.6	Run_4	P108
chr9	316992	2.93	0	Run_4	P108
chr13	1016372	131.9	130.01	Run_4	P108
chr12	2174068	28.33	35.89	Run_4	P108
chr14	313277	5.86	0	Run_4	P108
chr7	1363266	0.98	0.8	Run_4	P108
chr9	1004355	5.86	6.38	Run_4	P108
chr7	806087	0.98	1.6	Run_4	P108
chr8	689011	2.93	0.8	Run_4	P108
chr13	1105830	1.95	1.6	Run_4	P108
chr12	65608	0.98	0.8	Run_4	P108
chr8	646051	3.91	0	Run_4	P108
chr12	971730	3.91	5.58	Run_4	P108
chr14	2661187	15.63	23.13	Run_4	P108
chr14	1675338	6.84	11.96	Run_4	P108
chr14	1869903	4.89	0	Run_4	P108
chr13	1040443	0.98	7.18	Run_4	P108
chr10	95190	7.82	9.57	Run_4	P108
chr12	805526	0.98	0.8	Run_4	P108
chr4	392323	6.84	16.75	Run_4	P108
chr4	680453	4.89	5.58	Run_4	P108
chr13	1774437	1.95	0.8	Run_4	P108
chr10	507219	20.52	0.8	Run_4	P108
chr12	25554	1.95	3.99	Run_4	P108
chr14	440287	0.98	0.8	Run_4	P108
chr13	2842199	6.84	3.99	Run_4	P108
chr3	657943	1.95	35.89	Run_4	P108
chr1	441716	84.02	166.7	Run_4	P108
chr7	1090539	14.66	37.49	Run_4	P108
chr12	497905	3.91	7.18	Run_4	P108
chr12	1081703	3.91	3.99	Run_4	P108
chr14	94424	0.98	5.58	Run_4	P108
chr4	469106	6.84	4.79	Run_4	P108
chr8	354809	0.98	0.8	Run_4	P108
chr11	1552391	3.91	4.79	Run_4	P108
chr12	1858619	1.95	2.39	Run_4	P108
chr13	2003998	35.17	4.79	Run_4	P108
chr13	2842404	0.98	2.39	Run_4	P108
chr14	1622300	10.75	12.76	Run_4	P108
chr13	2842679	4.89	6.38	Run_4	P108
chr6	1097242	89.89	1.6	Run_4	P108
chr14	766221	0.98	0.8	Run_4	P108
chr14	2253707	0.98	0.8	Run_4	P108
chr12	2170749	0.98	2.39	Run_4	P108
chr1	633664	1.95	1.6	Run_4	P108
chr14	1076397	53.74	62.21	Run_4	P108
chr11	1219619	0.98	1.6	Run_4	P108
chr10	1663866	82.07	104.49	Run_4	P108
chr3	930237	9.77	3.99	Run_4	P108
chr9	935826	32.24	0	Run_4	P108
chr14	1451471	0.98	0.8	Run_4	P108
chr13	777832	16.61	10.37	Run_4	P108
chr5	726192	50.81	7.18	Run_4	P108
chr12	1896787	1.95	8.77	Run_4	P108
chr13	2227863	0.98	18.34	Run_4	P108
chr6	1096031	3.91	8.77	Run_4	P108
chr2	319253	1.95	1.6	Run_4	P108
chr14	1835818	0.98	1.6	Run_4	P108
chr13	2842749	0.98	0.8	Run_4	P108
chr4	1124650	22.47	23.93	Run_4	P108
chr13	97845	2.93	0.8	Run_4	P108
chr12	1321159	17.59	7.18	Run_4	P108
chr3	963840	0	3.19	Run_4	P108
chr10	285712	0	2.39	Run_4	P108
chr5	945257	0	10.37	Run_4	P108
chr14	838219	0	3.99	Run_4	P108
chr5	1190085	0	2.39	Run_4	P108
chr6	448885	0	5.58	Run_4	P108
chr13	2842850	0	3.19	Run_4	P108
chr3	673751	0	19.94	Run_4	P108
chr10	608147	0	5.58	Run_4	P108
chr5	54837	0	2.39	Run_4	P108
chr14	152701	0	11.96	Run_4	P108
chr13	2139237	0	9.57	Run_4	P108
chr4	827323	0	2.39	Run_4	P108
chr13	2842785	0	3.19	Run_4	P108
chr7	401375	0	3.99	Run_4	P108
chr10	1230271	0	3.19	Run_4	P108
chr14	818269	0	7.18	Run_4	P108
chr13	1237241	0	2.39	Run_4	P108
chr8	310957	0	2.39	Run_4	P108
chr13	2843211	0	2.39	Run_4	P108
chr10	71382	0	2.39	Run_4	P108
chr13	2583690	0	21.54	Run_4	P108
chr9	611518	0	2.39	Run_4	P108
chr12	1199774	0	25.52	Run_4	P108
chr12	2085233	0	2.39	Run_4	P108
chr12	255321	0	4.79	Run_4	P108
