chr	insertion_site	norm_reads_5'	norm_reads_3'	QIseq_Run	Sample_pool_ID
chr8	1373938	0	71	Run_P3	"LMPP_3:SMPP_32"
chr1	479884	641	71	Run_P3	"LMPP_2:SMPP_22"
chr12	1234924	11	0	Run_P3	"LMPP_2:SMPP_24"
chr14	296606	0	14	Run_P3	"LMPP_8:SMPP_49"
chr8	198515	3232	1326	Run_P3	"LMPP_10:SMPP_11"
chr8	1279076	25	16	Run_P3	"LMPP_15:SMPP_69"
chr3	402384	95	11	Run_P3	"LMPP_11:SMPP_59"
chr13	921359	117	155	Run_P3	"LMPP_12:SMPP_56"
chr12	878637	52	0	Run_P3	"LMPP_9:SMPP_10"
chr6	579867	0	15	Run_P3	"LMPP_4:SMPP_37"
chr3	90083	2199	476	Run_P3	"LMPP_9:SMPP_5"
chr13	1139184	502	21	Run_P3	"LMPP_7:SMPP_42"
chr11	238319	13	0	Run_P3	"LMPP_11:SMPP_59"
chr13	679376	22	0	Run_P3	"LMPP_16:SMPP_6"
chr11	1116228	739	785	Run_P3	"LMPP_10:SMPP_54"
chr7	1405531	1062	3691	Run_P3	"LMPP_1:SMPP_19"
chr2	192509	0	141	Run_P3	"LMPP_2:SMPP_25_1"
chr10	765493	1982	686	Run_P3	"LMPP_13:SMPP_61"
chr3	859736	0	5	Run_P3	"LMPP_11:SMPP_51"
chr8	270063	142	64	Run_P3	"LMPP_8:SMPP_48"
chr12	121344	1355	1190	Run_P3	"LMPP_14:SMPP_63"
chr13	1204302	5191	4730	Run_P3	"LMPP_1:SMPP_18"
chr7	1030386	20	10	Run_P3	"LMPP_3:SMPP_32"
chr1	518401	14	10	Run_P3	"LMPP_3:SMPP_23"
chr13	2055819	73	0	Run_P3	"LMPP_10:SMPP_4"
chr13	1444014	11	0	Run_P3	"LMPP_3:SMPP_32"
chr8	1375943	0	11	Run_P3	"LMPP_7:SMPP_43"
chr7	589326	2426	0	Run_P3	"LMPP_16:SMPP_6"
chr2	78669	63	1800	Run_P3	"LMPP_9:SMPP_10"
chr14	981286	328	48	Run_P3	"LMPP_7:SMPP_45"
chr4	249966	10	0	Run_P3	"LMPP_11:SMPP_59"
chr14	1275625	28	0	Run_P3	"LMPP_13:SMPP_61"
chr5	627318	18272	0	Run_P3	"LMPP_10:SMPP_11"
chr14	1184366	68	390	Run_P3	"LMPP_2:SMPP_26"
chr11	143299	43	21	Run_P3	"LMPP_4:SMPP_36"
chr12	192931	19	8	Run_P3	"LMPP_4:SMPP_37"
chr6	412135	19	932	Run_P3	"LMPP_4:SMPP_36"
chr1	131519	0	215	Run_P3	"LMPP_16:SMPP_2"
chr4	1116963	359	382	Run_P3	"LMPP_1:SMPP_20"
chr10	275967	45	0	Run_P3	"LMPP_8:SMPP_50"
chr5	971250	0	8	Run_P3	"LMPP_4:SMPP_47"
chr14	984293	0	19	Run_P3	"LMPP_10:SMPP_11"
chr5	856383	2327	9502	Run_P3	"LMPP_5:SMPP_34"
chr12	1571709	528	331	Run_P3	"LMPP_7:SMPP_44"
chr14	2390263	0	13	Run_P3	"LMPP_12:SMPP_55"
chr7	798759	39	0	Run_P3	"LMPP_3:SMPP_32"
chr1	310712	0	20	Run_P3	"LMPP_13:SMPP_61"
chr11	1093712	183	43	Run_P3	"LMPP_5:SMPP_34"
chr12	1451801	10	0	Run_P3	"LMPP_7:SMPP_43"
chr8	574887	41	0	Run_P3	"LMPP_9:SMPP_5"
chr13	1826225	1689	158	Run_P3	"LMPP_7:SMPP_42"
chr14	2102202	0	36	Run_P3	"LMPP_9:SMPP_10"
chr2	639287	17	0	Run_P3	"LMPP_13:SMPP_61"
chr9	1424027	32	0	Run_P3	"LMPP_3:SMPP_28"
chr13	62003	18	10	Run_P3	"LMPP_1:SMPP_19"
chr12	572977	8	0	Run_P3	"LMPP_16:SMPP_6"
chr2	603390	20	391	Run_P3	"LMPP_4:SMPP_36"
chr13	1369161	2044	1336	Run_P3	"LMPP_7:SMPP_43"
chr10	948819	976	0	Run_P3	"LMPP_8:SMPP_46"
chr10	925913	0	21	Run_P3	"LMPP_2:SMPP_25_1"
chr7	801096	0	10	Run_P3	"LMPP_3:SMPP_32"
chr7	508789	16	0	Run_P3	"LMPP_7:SMPP_44"
chr9	783864	7	0	Run_P3	"LMPP_4:SMPP_36"
chr6	43456	0	174	Run_P3	"LMPP_13:SMPP_65"
chr10	1013072	0	11	Run_P3	"LMPP_3:SMPP_27"
chr2	718929	0	22	Run_P3	"LMPP_14:SMPP_68"
chr14	413547	3399	3024	Run_P3	"LMPP_6:SMPP_41"
chr2	542690	12	0	Run_P3	"LMPP_3:SMPP_28"
chr14	3264968	0	19	Run_P3	"LMPP_16:SMPP_2"
chr6	24921	0	485	Run_P3	"LMPP_8:SMPP_49"
chr7	171924	34	0	Run_P3	"LMPP_1:SMPP_21"
chr13	168679	0	214	Run_P3	"LMPP_16:SMPP_6"
chr13	1648447	0	66	Run_P3	"LMPP_16:SMPP_7"
chr10	477521	0	298	Run_P3	"LMPP_16:SMPP_1"
chr8	399005	289	160	Run_P3	"LMPP_12:SMPP_57"
chr10	1034952	20	0	Run_P3	"LMPP_10:SMPP_8"
chr13	2095407	41	0	Run_P3	"LMPP_12:SMPP_55"
chr10	550909	2756	732	Run_P3	"LMPP_8:SMPP_49"
chr13	1347038	0	49	Run_P3	"LMPP_6:SMPP_39"
chr2	461450	16	0	Run_P3	"LMPP_9:SMPP_5"
chr7	109584	1028	0	Run_P3	"LMPP_13:SMPP_61"
chr4	816367	0	25	Run_P3	"LMPP_5:SMPP_31"
chr8	705028	6370	884	Run_P3	"LMPP_7:SMPP_42"
chr7	1406497	3138	1644	Run_P3	"LMPP_10:SMPP_8"
chr5	1300281	0	20	Run_P3	"LMPP_7:SMPP_43"
chr13	2433279	7	0	Run_P3	"LMPP_10:SMPP_11"
chr13	2527305	81	98	Run_P3	"LMPP_10:SMPP_8"
chr12	876199	0	16	Run_P3	"LMPP_9:SMPP_5"
chr11	946475	0	9	Run_P3	"LMPP_9:SMPP_10"
chr10	92469	84	1932	Run_P3	"LMPP_12:SMPP_52"
chr12	1593597	661	0	Run_P3	"LMPP_3:SMPP_28"
chr7	1001962	42	0	Run_P3	"LMPP_15:SMPP_3"
chr9	549477	22	13	Run_P3	"LMPP_9:SMPP_5"
chr12	1361621	48	0	Run_P3	"LMPP_15:SMPP_3"
chr13	1123860	9	42	Run_P3	"LMPP_6:SMPP_35"
chr5	1255486	255	950	Run_P3	"LMPP_5:SMPP_25_2"
chr7	701985	36	0	Run_P3	"LMPP_1:SMPP_21"
chr14	3093242	0	13	Run_P3	"LMPP_15:SMPP_3"
chr3	94442	0	39	Run_P3	"LMPP_6:SMPP_40"
chr5	1194528	91	63	Run_P3	"LMPP_4:SMPP_36"
chr2	445250	87	54	Run_P3	"LMPP_15:SMPP_12"
chr10	596774	53786	1135	Run_P3	"LMPP_1:SMPP_18"
chr13	1904504	13	24	Run_P3	"LMPP_13:SMPP_64"
chr14	2121203	0	18	Run_P3	"LMPP_8:SMPP_49"
chr11	1970665	16	0	Run_P3	"LMPP_4:SMPP_36"
chr2	838457	11	0	Run_P3	"LMPP_4:SMPP_36"
chr13	342912	16331	27862	Run_P3	"LMPP_13:SMPP_67"
chr12	1941413	24	0	Run_P3	"LMPP_6:SMPP_38"
chr12	48195	0	66	Run_P3	"LMPP_15:SMPP_3"
chr14	480653	3199	1233	Run_P3	"LMPP_10:SMPP_8"
chr4	640176	0	26	Run_P3	"LMPP_13:SMPP_61"
chr6	771671	25	14	Run_P3	"LMPP_5:SMPP_31"
chr14	2910787	29	85	Run_P3	"LMPP_5:SMPP_31"
chr14	257788	5	0	Run_P3	"LMPP_11:SMPP_59"
chr2	684767	21	14	Run_P3	"LMPP_11:SMPP_59"
chr10	74440	38	45	Run_P3	"LMPP_1:SMPP_21"
chr12	320654	57	41	Run_P3	"LMPP_12:SMPP_56"
chr4	1144848	186	31	Run_P3	"LMPP_4:SMPP_36"
chr11	1992738	37	0	Run_P3	"LMPP_10:SMPP_8"
chr9	87896	24750	3838	Run_P3	"LMPP_9:SMPP_5"
chr5	899938	442	566	Run_P3	"LMPP_7:SMPP_44"
chr3	602245	15	9	Run_P3	"LMPP_4:SMPP_36"
chr8	1209001	0	13	Run_P3	"LMPP_10:SMPP_8"
chr1	38033	149	795	Run_P3	"LMPP_6:SMPP_40"
chr12	1384734	0	1340	Run_P3	"LMPP_13:SMPP_67"
chr6	994021	29	27	Run_P3	"LMPP_1:SMPP_20"
chr6	351311	0	6	Run_P3	"LMPP_4:SMPP_36"
chr11	211577	563	133	Run_P3	"LMPP_3:SMPP_32"
chr5	167074	518	436	Run_P3	"LMPP_6:SMPP_39"
chr14	1217672	0	30	Run_P3	"LMPP_1:SMPP_18"
chr7	777942	0	14	Run_P3	"LMPP_9:SMPP_5"
chr7	24120	20	0	Run_P3	"LMPP_6:SMPP_39"
chr8	1368209	10	30	Run_P3	"LMPP_10:SMPP_4"
chr12	1258525	0	18	Run_P3	"LMPP_14:SMPP_63"
chr4	312793	0	10	Run_P3	"LMPP_11:SMPP_53"
chr14	797725	172	0	Run_P3	"LMPP_12:SMPP_52"
chr6	540164	24711	15415	Run_P3	"LMPP_13:SMPP_67"
chr4	647000	164	7	Run_P3	"LMPP_5:SMPP_34"
chr9	260128	50	23	Run_P3	"LMPP_4:SMPP_37"
chr7	1393604	13	11	Run_P3	"LMPP_12:SMPP_55"
chr13	753405	65	0	Run_P3	"LMPP_6:SMPP_40"
chr11	189853	278	59	Run_P3	"LMPP_5:SMPP_31"
chr9	369616	7	0	Run_P3	"LMPP_4:SMPP_36"
chr14	2418208	128	18	Run_P3	"LMPP_3:SMPP_27"
chr11	764221	0	10	Run_P3	"LMPP_2:SMPP_25_1"
chr14	130082	286	67	Run_P3	"LMPP_3:SMPP_32"
chr13	1306123	535	28	Run_P3	"LMPP_13:SMPP_64"
chr6	1220494	0	12	Run_P3	"LMPP_16:SMPP_7"
chr10	1480908	0	8	Run_P3	"LMPP_10:SMPP_54"
chr14	800911	579	1040	Run_P3	"LMPP_12:SMPP_57"
chr2	32090	218	997	Run_P3	"LMPP_6:SMPP_40"
chr8	272122	5	17	Run_P3	"LMPP_5:SMPP_31"
chr2	367674	18	0	Run_P3	"LMPP_6:SMPP_35"
chr13	534890	13	17	Run_P3	"LMPP_15:SMPP_70"
chr14	1154006	4818	1325	Run_P3	"LMPP_5:SMPP_30"
chr9	870867	0	85	Run_P3	"LMPP_4:SMPP_37"
chr3	101044	0	18360	Run_P3	"LMPP_7:SMPP_45"
chr7	663859	8351	10260	Run_P3	"LMPP_1:SMPP_21"
chr12	573957	23	34	Run_P3	"LMPP_14:SMPP_66"
chr14	613792	19	0	Run_P3	"LMPP_16:SMPP_7"
chr7	213310	220	191	Run_P3	"LMPP_16:SMPP_7"
chr10	1120080	81	0	Run_P3	"LMPP_14:SMPP_68"
chr5	389746	1334	171	Run_P3	"LMPP_12:SMPP_56"
chr9	61103	9	0	Run_P3	"LMPP_4:SMPP_36"
chr9	696936	15	73	Run_P3	"LMPP_10:SMPP_54"
chr3	566500	11	8	Run_P3	"LMPP_7:SMPP_44"
chr13	1085631	92	1696	Run_P3	"LMPP_5:SMPP_25_2"
chr14	1768647	0	314	Run_P3	"LMPP_16:SMPP_2"
chr13	652029	255	0	Run_P3	"LMPP_15:SMPP_3"
chr6	1209055	235	1576	Run_P3	"LMPP_10:SMPP_4"
chr10	82745	3730	7835	Run_P3	"LMPP_5:SMPP_30"
chr12	790992	1756	0	Run_P3	"LMPP_14:SMPP_62"
chr12	2086048	7	0	Run_P3	"LMPP_5:SMPP_34"
chr8	1375746	0	68	Run_P3	"LMPP_16:SMPP_2"
chr10	950445	48	0	Run_P3	"LMPP_8:SMPP_46"
chr9	178306	0	10	Run_P3	"LMPP_4:SMPP_47"
chr9	797298	8	0	Run_P3	"LMPP_11:SMPP_51"
chr6	1400827	333	0	Run_P3	"LMPP_7:SMPP_42"
chr14	1291953	34	0	Run_P3	"LMPP_4:SMPP_37"
chr11	1579020	3137	8	Run_P3	"LMPP_4:SMPP_37"
chr13	647452	32	0	Run_P3	"LMPP_13:SMPP_61"
chr10	515453	0	404	Run_P3	"LMPP_3:SMPP_27"
chr14	387146	113	86	Run_P3	"LMPP_9:SMPP_5"
chr2	924084	729	0	Run_P3	"LMPP_16:SMPP_6"
chr3	210031	52	0	Run_P3	"LMPP_6:SMPP_40"
chr13	2454487	13	29	Run_P3	"LMPP_4:SMPP_33"
chr5	1190213	0	10	Run_P3	"LMPP_16:SMPP_2"
chr14	2558560	0	19	Run_P3	"LMPP_5:SMPP_34"
chr6	364338	90	41	Run_P3	"LMPP_7:SMPP_42"
chr14	2189032	12	13	Run_P3	"LMPP_4:SMPP_37"
chr10	1243256	340	0	Run_P3	"LMPP_7:SMPP_42"
chr5	60760	9	0	Run_P3	"LMPP_5:SMPP_34"
chr14	3123706	1178	338	Run_P3	"LMPP_1:SMPP_19"
chr14	2785558	16	247	Run_P3	"LMPP_3:SMPP_27"
chr10	11165	1260	713	Run_P3	"LMPP_7:SMPP_45"
chr14	441089	29	0	Run_P3	"LMPP_7:SMPP_42"
chr12	1343774	38	0	Run_P3	"LMPP_1:SMPP_18"
chr13	534932	0	13	Run_P3	"LMPP_13:SMPP_65"
chr14	1983682	0	31	Run_P3	"LMPP_9:SMPP_5"
chr11	1423879	2839	1675	Run_P3	"LMPP_3:SMPP_32"
chr14	724117	85803	76683	Run_P3	"LMPP_14:SMPP_63"
chr14	3229541	137	8	Run_P3	"LMPP_9:SMPP_5"
chr11	1467398	16	14	Run_P3	"LMPP_4:SMPP_36"
chr12	675340	0	16	Run_P3	"LMPP_10:SMPP_8"
chr5	1138677	251	0	Run_P3	"LMPP_7:SMPP_42"
chr6	844874	14	0	Run_P3	"LMPP_8:SMPP_48"
chr8	1033615	82	0	Run_P3	"LMPP_6:SMPP_40"
chr13	2571631	0	26	Run_P3	"LMPP_4:SMPP_37"
chr5	409440	10	0	Run_P3	"LMPP_5:SMPP_34"
chr4	60319	6	0	Run_P3	"LMPP_7:SMPP_43"
chr12	2129789	28	27	Run_P3	"LMPP_6:SMPP_41"
chr1	96611	2136	5621	Run_P3	"LMPP_6:SMPP_40"
chr2	794540	468	349	Run_P3	"LMPP_6:SMPP_35"
chr8	237067	0	158	Run_P3	"LMPP_10:SMPP_11"
chr3	402984	0	466	Run_P3	"LMPP_2:SMPP_25_1"
chr12	1133718	0	24	Run_P3	"LMPP_13:SMPP_61"
chr4	500278	21725	16743	Run_P3	"LMPP_12:SMPP_55"
chr7	1254927	28	0	Run_P3	"LMPP_3:SMPP_28"
chr14	818966	535	122	Run_P3	"LMPP_1:SMPP_20"
chr9	1024926	340	138	Run_P3	"LMPP_12:SMPP_52"
chr11	143111	1483	4210	Run_P3	"LMPP_3:SMPP_32"
chr2	657209	0	64	Run_P3	"LMPP_15:SMPP_3"
chr10	1305669	10	0	Run_P3	"LMPP_13:SMPP_65"
chr9	771004	86	39	Run_P3	"LMPP_4:SMPP_36"
chr12	806249	110	16060	Run_P3	"LMPP_10:SMPP_11"
chr13	1718757	0	10	Run_P3	"LMPP_13:SMPP_61"
chr14	155979	8	0	Run_P3	"LMPP_4:SMPP_36"
chr6	292045	254	23	Run_P3	"LMPP_5:SMPP_31"
chr10	1446131	0	173	Run_P3	"LMPP_9:SMPP_10"
chr4	47220	0	60	Run_P3	"LMPP_16:SMPP_2"
chr9	28748	15	0	Run_P3	"LMPP_4:SMPP_36"
chr1	259506	0	8	Run_P3	"LMPP_9:SMPP_5"
chr1	599138	239	34	Run_P3	"LMPP_9:SMPP_5"
chr14	3158988	45	123	Run_P3	"LMPP_14:SMPP_66"
chr14	588720	874	906	Run_P3	"LMPP_6:SMPP_35"
chr12	1783235	0	8	Run_P3	"LMPP_3:SMPP_27"
chr12	1933764	103	0	Run_P3	"LMPP_2:SMPP_24"
chr14	1077287	18408	21537	Run_P3	"LMPP_2:SMPP_26"
chr11	1159095	13	0	Run_P3	"LMPP_9:SMPP_10"
chr10	1548639	0	17	Run_P3	"LMPP_9:SMPP_5"
chr14	800714	89	61	Run_P3	"LMPP_14:SMPP_66"
chr10	955191	493	72	Run_P3	"LMPP_2:SMPP_22"
chr10	592392	0	23	Run_P3	"LMPP_6:SMPP_39"
chr9	162805	10	0	Run_P3	"LMPP_4:SMPP_37"
chr14	2650435	0	31	Run_P3	"LMPP_2:SMPP_25_1"
chr7	1088264	217	0	Run_P3	"LMPP_8:SMPP_46"
chr14	2617810	208	279	Run_P3	"LMPP_5:SMPP_31"
chr10	1040101	59	0	Run_P3	"LMPP_6:SMPP_40"
chr5	946063	386	2933	Run_P3	"LMPP_5:SMPP_31"
chr10	257029	19	11	Run_P3	"LMPP_4:SMPP_36"
chr13	882204	22	0	Run_P3	"LMPP_1:SMPP_21"
chr13	1422689	26721	0	Run_P3	"LMPP_14:SMPP_68"
chr12	2219766	179	130	Run_P3	"LMPP_3:SMPP_23"
chr12	1298418	1719	740	Run_P3	"LMPP_3:SMPP_32"
chr4	1079572	36	22	Run_P3	"LMPP_6:SMPP_38"
chr11	1691711	0	1267	Run_P3	"LMPP_2:SMPP_25_1"
chr10	1459835	11	0	Run_P3	"LMPP_13:SMPP_65"
chr13	1893038	0	9	Run_P3	"LMPP_12:SMPP_57"
chr5	611787	1001	678	Run_P3	"LMPP_1:SMPP_21"
chr13	129156	18	0	Run_P3	"LMPP_11:SMPP_59"
chr14	2396878	6	39	Run_P3	"LMPP_4:SMPP_36"
chr7	1378569	44021	5755	Run_P3	"LMPP_6:SMPP_38"
chr11	154575	26	0	Run_P3	"LMPP_6:SMPP_40"
chr13	331009	617	221	Run_P3	"LMPP_5:SMPP_34"
chr12	1987055	177	0	Run_P3	"LMPP_6:SMPP_41"
chr9	531674	661	1365	Run_P3	"LMPP_12:SMPP_56"
chr11	699417	32	7	Run_P3	"LMPP_4:SMPP_36"
chr14	381423	254	82	Run_P3	"LMPP_5:SMPP_34"
chr1	415943	0	69	Run_P3	"LMPP_2:SMPP_25_1"
chr7	1033899	15	1057	Run_P3	"LMPP_16:SMPP_7"
chr13	1652803	9	62	Run_P3	"LMPP_5:SMPP_34"
chr9	37913	0	660	Run_P3	"LMPP_8:SMPP_49"
chr14	721399	19	0	Run_P3	"LMPP_14:SMPP_63"
chr11	163105	0	2547	Run_P3	"LMPP_9:SMPP_5"
chr12	997327	2297	3482	Run_P3	"LMPP_3:SMPP_27"
chr10	1334100	0	40	Run_P3	"LMPP_14:SMPP_62"
chr11	1055340	21	35	Run_P3	"LMPP_2:SMPP_26"
chr6	891626	83	0	Run_P3	"LMPP_15:SMPP_69"
chr14	1884014	1018	0	Run_P3	"LMPP_8:SMPP_46"
chr13	2842749	0	119	Run_P3	"LMPP_3:SMPP_23"
chr6	500308	53	0	Run_P3	"LMPP_7:SMPP_42"
chr10	29827	155	137	Run_P3	"LMPP_1:SMPP_21"
chr8	199166	25	0	Run_P3	"LMPP_4:SMPP_36"
chr5	656260	0	5	Run_P3	"LMPP_1:SMPP_20"
chr10	68987	49	0	Run_P3	"LMPP_16:SMPP_6"
chr11	144802	0	13353	Run_P3	"LMPP_16:SMPP_1"
chr12	1335196	0	7	Run_P3	"LMPP_1:SMPP_20"
chr10	291521	29	7	Run_P3	"LMPP_15:SMPP_3"
chr13	880905	30	0	Run_P3	"LMPP_8:SMPP_46"
chr14	419096	0	12	Run_P3	"LMPP_2:SMPP_22"
chr14	775127	12	0	Run_P3	"LMPP_2:SMPP_24"
chr13	2362372	0	5	Run_P3	"LMPP_8:SMPP_49"
chr7	702598	0	1272	Run_P3	"LMPP_2:SMPP_24"
chr7	325721	0	2593	Run_P3	"LMPP_10:SMPP_8"
chr13	1982029	58	18	Run_P3	"LMPP_5:SMPP_34"
chr14	2334918	141	87	Run_P3	"LMPP_1:SMPP_21"
chr10	297278	30562	14092	Run_P3	"LMPP_8:SMPP_48"
chr6	873383	0	836	Run_P3	"LMPP_2:SMPP_24"
chr11	1385613	1317	2131	Run_P3	"LMPP_15:SMPP_70"
chr13	808123	970	2480	Run_P3	"LMPP_3:SMPP_27"
chr4	641424	49	74	Run_P3	"LMPP_4:SMPP_37"
chr2	217936	0	20	Run_P3	"LMPP_13:SMPP_61"
chr5	444215	91	0	Run_P3	"LMPP_4:SMPP_37"
chr7	751579	8806	0	Run_P3	"LMPP_14:SMPP_62"
chr14	720921	22	24	Run_P3	"LMPP_14:SMPP_63"
chr4	646475	36	36	Run_P3	"LMPP_5:SMPP_31"
chr3	209228	55	65	Run_P3	"LMPP_4:SMPP_33"
chr5	711989	25	0	Run_P3	"LMPP_6:SMPP_40"
chr11	1996055	254	828	Run_P3	"LMPP_2:SMPP_22"
chr3	799320	40	0	Run_P3	"LMPP_4:SMPP_37"
chr9	1483854	20791	2413	Run_P3	"LMPP_8:SMPP_49"
chr11	133913	1123	185	Run_P3	"LMPP_8:SMPP_50"
chr7	442096	30199	7730	Run_P3	"LMPP_16:SMPP_7"
chr2	915435	0	449	Run_P3	"LMPP_6:SMPP_40"
chr5	455487	0	12	Run_P3	"LMPP_3:SMPP_27"
chr2	650107	74	0	Run_P3	"LMPP_6:SMPP_40"
chr10	1051209	98	384	Run_P3	"LMPP_2:SMPP_26"
chr4	822689	140055	3006	Run_P3	"LMPP_15:SMPP_12"
chr12	1714326	1465	346	Run_P3	"LMPP_1:SMPP_19"
chr6	311347	188	302	Run_P3	"LMPP_1:SMPP_20"
chr8	560647	555	172	Run_P3	"LMPP_1:SMPP_21"
chr3	767209	0	12	Run_P3	"LMPP_7:SMPP_44"
chr14	2785226	8	0	Run_P3	"LMPP_4:SMPP_47"
chr1	492537	0	16	Run_P3	"LMPP_6:SMPP_39"
chr7	1426642	0	15	Run_P3	"LMPP_16:SMPP_6"
chr6	324721	0	15	Run_P3	"LMPP_16:SMPP_1"
chr9	74954	56	0	Run_P3	"LMPP_2:SMPP_24"
chr8	992221	480	120	Run_P3	"LMPP_8:SMPP_48"
chr14	1803912	1734	779	Run_P3	"LMPP_1:SMPP_18"
chr10	25167	0	9	Run_P3	"LMPP_12:SMPP_56"
chr13	74895	3990	0	Run_P3	"LMPP_6:SMPP_40"
chr14	792839	19	0	Run_P3	"LMPP_1:SMPP_21"
chr11	1472710	1061	63	Run_P3	"LMPP_4:SMPP_36"
chr1	528333	10	29	Run_P3	"LMPP_9:SMPP_58"
chr5	312276	70	0	Run_P3	"LMPP_14:SMPP_68"
chr14	2821858	147	127	Run_P3	"LMPP_7:SMPP_45"
chr7	1254708	9	0	Run_P3	"LMPP_11:SMPP_59"
chr13	2515590	33	25	Run_P3	"LMPP_12:SMPP_56"
chr13	2568585	65	0	Run_P3	"LMPP_5:SMPP_34"
chr13	1678868	0	16	Run_P3	"LMPP_2:SMPP_25_1"
chr7	108081	1693	10066	Run_P3	"LMPP_10:SMPP_4"
chr13	422146	93	501	Run_P3	"LMPP_4:SMPP_33"
chr14	2689792	0	172	Run_P3	"LMPP_10:SMPP_4"
chr13	2234446	1260	0	Run_P3	"LMPP_12:SMPP_52"
chr4	194810	3867	0	Run_P3	"LMPP_12:SMPP_52"
chr2	287934	27	48	Run_P3	"LMPP_4:SMPP_37"
chr8	1374251	38	0	Run_P3	"LMPP_8:SMPP_46"
chr4	172323	15	13	Run_P3	"LMPP_7:SMPP_44"
chr8	1193729	2510	8405	Run_P3	"LMPP_12:SMPP_52"
chr10	1460244	1864	6759	Run_P3	"LMPP_6:SMPP_39"
chr14	2675312	200	56	Run_P3	"LMPP_4:SMPP_37"
chr10	1393803	29	32	Run_P3	"LMPP_2:SMPP_26"
chr5	1316260	0	21	Run_P3	"LMPP_1:SMPP_19"
chr12	1509305	39	2149	Run_P3	"LMPP_13:SMPP_65"
chr5	1306031	1014	2952	Run_P3	"LMPP_2:SMPP_26"
chr14	249419	NA	NA	Run_P1	Published_S1
chr14	1812894	NA	NA	Run_P1	Published_S1
chr10	92206	NA	NA	Run_P1	Published_S1
chr1	229890	NA	NA	Run_P1	Published_S1
chr9	1250793	NA	NA	Run_P1	Published_S1
chr8	710781	NA	NA	Run_P1	Published_S1
chr6	667365	NA	NA	Run_P1	Published_S1
chr9	831572	NA	NA	Run_P1	Published_S1
chr11	1739772	NA	NA	Run_P1	Published_S1
chr13	672107	NA	NA	Run_P1	Published_S1
chr11	1676856	NA	NA	Run_P1	Published_S1
chr7	1336930	NA	NA	Run_P1	Published_S1
chr13	2736986	NA	NA	Run_P1	Published_S1
chr8	389064	NA	NA	Run_P1	Published_S1
chr12	648182	NA	NA	Run_P1	Published_S1
chr12	769606	NA	NA	Run_P1	Published_S1
chr8	896251	NA	NA	Run_P1	Published_S1
chr9	753068	NA	NA	Run_P1	Published_S1
chr12	342678	NA	NA	Run_P1	Published_S1
chr13	1758853	NA	NA	Run_P1	Published_S1
chr12	2113755	NA	NA	Run_P1	Published_S1
chr13	1728031	NA	NA	Run_P1	Published_S1
chr4	116369	NA	NA	Run_P1	Published_S1
chr13	2406699	NA	NA	Run_P1	Published_S1
chr10	664393	NA	NA	Run_P1	Published_S1
chr13	115505	NA	NA	Run_P1	Published_S1
chr2	451759	NA	NA	Run_P1	Published_S1
chr6	933481	NA	NA	Run_P1	Published_S1
chr10	71373	NA	NA	Run_P1	Published_S1
chr2	142289	NA	NA	Run_P1	Published_S1
chr14	1339844	NA	NA	Run_P1	Published_S1
chr13	1284702	NA	NA	Run_P1	Published_S1
chr14	2154633	NA	NA	Run_P1	Published_S1
chr14	3116484	NA	NA	Run_P1	Published_S1
chr6	498591	NA	NA	Run_P1	Published_S1
chr2	109046	NA	NA	Run_P1	Published_S1
chr6	186830	NA	NA	Run_P1	Published_S1
chr1	146981	NA	NA	Run_P1	Published_S1
chr10	216125	NA	NA	Run_P1	Published_S1
chr6	607866	NA	NA	Run_P1	Published_S1
chr12	1092023	NA	NA	Run_P1	Published_S1
chr12	356310	NA	NA	Run_P1	Published_S1
chr13	1694959	NA	NA	Run_P1	Published_S1
chr14	1370157	NA	NA	Run_P1	Published_S1
chr6	1257230	NA	NA	Run_P1	Published_S1
chr4	290343	NA	NA	Run_P1	Published_S1
chr7	252067	NA	NA	Run_P1	Published_S1
chr5	220076	NA	NA	Run_P1	Published_S1
chr11	1855678	NA	NA	Run_P1	Published_S1
chr10	532345	NA	NA	Run_P1	Published_S1
chr14	1182677	NA	NA	Run_P1	Published_S1
chr4	34709	NA	NA	Run_P1	Published_S1
chr13	1848524	NA	NA	Run_P1	Published_S1
chr7	1090517	NA	NA	Run_P1	Published_S1
chr11	1023203	NA	NA	Run_P1	Published_S1
chr3	930071	NA	NA	Run_P1	Published_S1
chr13	1369625	NA	NA	Run_P1	Published_S1
chr3	527173	NA	NA	Run_P1	Published_S1
chr13	271629	NA	NA	Run_P1	Published_S1
chr7	1367266	NA	NA	Run_P1	Published_S1
chr11	141915	NA	NA	Run_P1	Published_S1
chr9	99320	NA	NA	Run_P1	Published_S1
chr8	625232	NA	NA	Run_P1	Published_S1
chr6	77404	NA	NA	Run_P1	Published_S1
chr6	253817	NA	NA	Run_P1	Published_S1
chr6	530075	NA	NA	Run_P1	Published_S1
chr13	1833303	NA	NA	Run_P1	Published_S1
chr14	1281184	NA	NA	Run_P1	Published_S1
chr7	1156274	NA	NA	Run_P1	Published_S1
chr5	516248	NA	NA	Run_P1	Published_S1
chr11	686002	NA	NA	Run_P1	Published_S1
chr9	698767	NA	NA	Run_P1	Published_S1
chr5	965601	NA	NA	Run_P1	Published_S1
chr13	510072	NA	NA	Run_P1	Published_S1
chr1	186648	NA	NA	Run_P1	Published_S1
chr11	1567137	NA	NA	Run_P1	Published_S1
chr9	1507053	NA	NA	Run_P1	Published_S1
